ReceTime(s)	Throughput Rate(Mbps)
1556527285.773635	21.289226
1556527285.774635	0
1556527285.775635	0
1556527285.776635	0
1556527285.777664	2.741937
1556527285.778664	0
1556527285.780567	64.693824
1556527285.781758	27.823859
1556527285.782758	0
1556527285.783758	0
1556527285.784758	0
1556527285.785758	0
1556527285.787449	9.706314
1556527285.788449	0
1556527285.789449	0
1556527285.790449	0
1556527285.791449	0
1556527285.792799	2.064884
1556527285.794147	65.562080
1556527285.795147	0
1556527285.796147	0
1556527285.797769	21.350184
1556527285.798769	0
1556527285.799769	0
1556527285.800769	0
1556527285.802016	10.404985
1556527285.803016	0
1556527285.804016	0
1556527285.805790	16.560996
1556527285.807018	138.014366
1556527285.808029	185.781132
1556527285.809110	143.075430
1556527285.810395	146.143228
1556527285.811395	0
1556527285.812395	0
1556527285.813476	17.927726
1556527285.814493	130.370926
1556527285.815493	0
1556527285.816493	0
1556527285.818178	2.997930
1556527285.819458	8.630285
1556527285.820458	0
1556527285.821458	0
1556527285.822458	0
1556527285.823458	0
1556527285.824458	0
1556527285.825795	1.743331
1556527285.826795	0
1556527285.828694	38.105263
1556527285.829766	30.918149
1556527285.830807	169.806688
1556527285.831926	154.559864
1556527285.833215	148.646689
1556527285.834611	134.536635
1556527285.835611	0
1556527285.837449	27.247312
1556527285.838449	0
1556527285.839468	27.359471
1556527285.840468	0
1556527285.841839	13.977677
1556527285.843486	26.830342
1556527285.844486	0
1556527285.845735	14.736351
1556527285.847591	23.810894
1556527285.848591	0
1556527285.849625	5.430849
1556527285.850625	0
1556527285.851625	0
1556527285.852625	0
1556527285.853625	0
1556527285.854625	0
1556527285.855625	0
1556527285.856625	0
1556527285.857625	0
1556527285.858624	0
1556527285.859624	0
1556527285.861451	0.934175
1556527285.862624	119.206504
1556527285.863634	156.850602
1556527285.864821	130.314182
1556527285.866142	139.296156
1556527285.867142	0
1556527285.868142	0
1556527285.869142	0
1556527285.870142	0
1556527285.871142	0
1556527285.872142	0
1556527285.873460	20.142047
1556527285.874460	0
1556527285.875460	0
1556527285.876460	0
1556527285.877758	23.133300
1556527285.878758	0
1556527285.879758	0
1556527285.880758	0
1556527285.881996	10.427229
1556527285.883478	29.817246
1556527285.884478	0
1556527285.885834	14.066788
1556527285.886845	171.069087
1556527285.887870	150.896488
1556527285.888893	144.111888
1556527285.890180	160.124467
1556527285.891180	0
1556527285.892180	0
1556527285.893440	28.271776
1556527285.894440	0
1556527285.895440	0
1556527285.896440	0
1556527285.897922	12.324060
1556527285.898922	0
1556527285.899922	0
1556527285.900922	0
1556527285.902064	29.338399
1556527285.903064	0
1556527285.904064	0
1556527285.905836	14.643828
1556527285.906836	0
1556527285.907836	0
1556527285.908836	0
1556527285.910013	10.579599
1556527285.911013	0
1556527285.912013	0
1556527285.913950	8.418095
1556527285.914978	157.506494
1556527285.916004	165.213107
1556527285.917307	127.180238
1556527285.918535	152.924092
1556527285.919535	0
1556527285.921472	37.613443
1556527285.923207	31.837296
1556527285.924207	0
1556527285.925814	4.237790
1556527285.926814	0
1556527285.927814	0
1556527285.928814	0
1556527285.929814	0
1556527285.931462	5.867792
1556527285.932462	0
1556527285.933493	5.439775
1556527285.934493	0
1556527285.935493	0
1556527285.936493	0
1556527285.937548	16.346190
1556527285.938548	0
1556527285.939548	0
1556527285.940548	0
1556527285.942023	14.811721
1556527285.943435	145.983114
1556527285.944541	163.235180
1556527285.945866	166.736236
1556527285.946866	0
1556527285.948688	54.807705
1556527285.949688	0
1556527285.950931	39.401361
1556527285.951931	0
1556527285.953890	11.200387
1556527285.954890	0
1556527285.955890	0
1556527285.956890	0
1556527285.958248	7.605208
1556527285.959491	50.276947
1556527285.960491	0
1556527285.961491	0
1556527285.962491	0
1556527285.963491	0
1556527285.964827	4.849828
1556527285.965827	0
1556527285.966827	0
1556527285.967827	0
1556527285.969191	2.531469
1556527285.970215	104.188126
1556527285.971242	143.543069
1556527285.972438	157.008571
1556527285.974023	123.070999
1556527285.975023	0
1556527285.976023	0
1556527285.977470	13.918240
1556527285.978470	0
1556527285.979470	0
1556527285.980470	0
1556527285.981470	0
1556527285.983217	9.611284
1556527285.984217	0
1556527285.985217	0
1556527285.986217	0
1556527285.987952	6.999396
1556527285.988952	0
1556527285.989952	0
1556527285.990952	0
1556527285.991952	0
1556527285.992952	0
1556527285.993952	0
1556527285.994951	0
1556527285.995951	0
1556527285.997761	3.378737
1556527285.998876	155.121659
1556527285.999885	157.035917
1556527286.001321	143.535115
1556527286.002321	0
1556527286.003762	46.809142
1556527286.004762	0
1556527286.005946	10.117031
1556527286.006946	0
1556527286.007946	0
1556527286.008946	0
1556527286.010117	14.983938
1556527286.011117	0
1556527286.012117	0
1556527286.013751	13.201417
1556527286.014783	156.924214
1556527286.015810	129.069638
1556527286.017005	151.086991
1556527286.018103	171.055809
1556527286.019537	84.737490
1556527286.020537	0
1556527286.022113	12.865155
1556527286.023113	0
1556527286.024113	0
1556527286.025113	0
1556527286.026113	0
1556527286.027113	0
1556527286.028113	0
1556527286.029779	20.175536
1556527286.030779	0
1556527286.031779	0
1556527286.033104	26.580238
1556527286.034104	0
1556527286.035104	0
1556527286.036104	0
1556527286.037801	14.111771
1556527286.038801	0
1556527286.039857	30.400557
1556527286.040857	0
1556527286.041857	0
1556527286.043464	10.237293
1556527286.044464	0
1556527286.045656	15.119426
1556527286.046656	0
1556527286.047656	0
1556527286.049000	6.607158
1556527286.050303	56.446478
1556527286.051555	144.210246
1556527286.052669	168.566660
1556527286.053839	141.642551
1556527286.054839	0
1556527286.055839	0
1556527286.057816	47.222109
1556527286.058816	0
1556527286.059816	0
1556527286.061624	8.703231
1556527286.063458	6.023921
1556527286.064458	0
1556527286.065793	18.924239
1556527286.066793	0
1556527286.067793	0
1556527286.068793	0
1556527286.069793	0
1556527286.070862	2.179389
1556527286.071862	0
1556527286.072862	0
1556527286.073933	10.792547
1556527286.074982	168.494545
1556527286.076290	126.693401
1556527286.077305	184.995773
1556527286.078327	118.921139
1556527286.079327	0
1556527286.080327	0
1556527286.081859	15.638205
1556527286.082859	0
1556527286.083859	0
1556527286.085738	22.784928
1556527286.087528	6.171550
1556527286.088528	0
1556527286.089528	0
1556527286.090528	0
1556527286.091570	2.733204
1556527286.092570	0
1556527286.093570	0
1556527286.095464	11.347823
1556527286.096464	0
1556527286.097811	4.707030
1556527286.098811	0
1556527286.099811	0
1556527286.100811	0
1556527286.101811	0
1556527286.102811	0
1556527286.103811	0
1556527286.105486	8.636451
1556527286.106500	141.633670
1556527286.107625	134.102988
1556527286.108858	152.303171
1556527286.109858	0
1556527286.110858	0
1556527286.111858	0
1556527286.112858	0
1556527286.113858	0
1556527286.114858	0
1556527286.115858	0
1556527286.117457	13.287639
1556527286.118457	0
1556527286.119457	0
1556527286.121445	2.770132
1556527286.122792	136.608850
1556527286.124004	164.085776
1556527286.125236	137.560372
1556527286.126236	0
1556527286.127236	0
1556527286.128236	0
1556527286.130076	26.608867
1556527286.131098	151.318871
1556527286.132334	151.950617
1556527286.133404	158.402852
1556527286.134593	83.622218
1556527286.135593	0
1556527286.136593	0
1556527286.137761	10.461168
1556527286.138761	0
1556527286.139761	0
1556527286.140761	0
1556527286.141841	24.370266
1556527286.142936	10.088395
1556527286.143936	0
1556527286.145893	3.735870
1556527286.146893	0
1556527286.147893	0
1556527286.149817	2.815409
1556527286.150817	0
1556527286.151817	0
1556527286.152817	0
1556527286.153817	0
1556527286.155473	1.953210
1556527286.156473	0
1556527286.157665	15.119426
1556527286.159110	142.635209
1556527286.160151	162.829134
1556527286.161209	135.729608
1556527286.162495	137.470054
1556527286.163495	0
1556527286.164495	0
1556527286.165495	0
1556527286.166860	17.715440
1556527286.167860	0
1556527286.169825	3.725957
1556527286.170825	0
1556527286.171825	0
1556527286.173723	11.336718
1556527286.175720	16.595989
1556527286.176720	0
1556527286.178003	14.516291
1556527286.179122	167.848285
1556527286.180745	27.228441
1556527286.182094	16.376038
1556527286.183094	0
1556527286.184094	0
1556527286.185094	0
1556527286.186324	7.835410
1556527286.187324	0
1556527286.188324	0
1556527286.189745	12.916858
1556527286.190999	140.946008
1556527286.192386	156.583806
1556527286.193764	139.028374
1556527286.195067	101.744190
1556527286.196067	0
1556527286.197800	12.126668
1556527286.198800	0
1556527286.199800	0
1556527286.200800	0
1556527286.201800	0
1556527286.202800	0
1556527286.203799	0
1556527286.205570	11.374287
1556527286.206958	23.876331
1556527286.207958	0
1556527286.208958	0
1556527286.209958	0
1556527286.210958	0
1556527286.212427	6.060162
1556527286.213894	42.604258
1556527286.214894	0
1556527286.215894	0
1556527286.216894	0
1556527286.218773	25.682565
1556527286.219773	0
1556527286.221687	3.790886
1556527286.222687	0
1556527286.223687	0
1556527286.224687	0
1556527286.225687	0
1556527286.227448	15.341141
1556527286.228448	0
1556527286.229792	4.712775
1556527286.230866	144.028419
1556527286.232013	125.206402
1556527286.233043	171.614815
1556527286.234043	0
1556527286.235043	0
1556527286.236043	0
1556527286.237043	0
1556527286.238182	17.197309
1556527286.239182	0
1556527286.240182	0
1556527286.241709	9.396877
1556527286.242951	148.174314
1556527286.243951	136.329917
1556527286.244997	158.431730
1556527286.246204	128.151719
1556527286.247797	55.475606
1556527286.249760	16.884246
1556527286.251485	32.017689
1556527286.252485	0
1556527286.253785	4.803649
1556527286.254785	0
1556527286.255785	0
1556527286.256785	0
1556527286.257785	0
1556527286.258785	0
1556527286.259784	0
1556527286.261489	4.301922
1556527286.262489	0
1556527286.264352	3.858440
1556527286.265837	29.759794
1556527286.267254	7.795424
1556527286.268254	0
1556527286.269514	4.888279
1556527286.270514	0
1556527286.271514	0
1556527286.272514	0
1556527286.273727	36.712168
1556527286.274727	0
1556527286.275727	0
1556527286.276727	0
1556527286.277841	16.111266
1556527286.278922	163.514777
1556527286.280180	149.300986
1556527286.281212	160.554401
1556527286.282379	138.775644
1556527286.283379	0
1556527286.284379	0
1556527286.286108	15.827121
1556527286.287165	156.787728
1556527286.288165	0
1556527286.289742	17.147192
1556527286.290742	0
1556527286.291742	0
1556527286.292742	0
1556527286.293742	0
1556527286.294742	0
1556527286.295742	0
1556527286.297433	1.436419
1556527286.298712	138.187512
1556527286.299947	152.067954
1556527286.301017	154.866310
1556527286.302338	133.822383
1556527286.303376	155.987138
1556527286.304376	0
1556527286.305453	12.459137
1556527286.306453	0
1556527286.307720	19.493479
1556527286.308720	0
1556527286.309720	0
1556527286.310720	0
1556527286.311725	2.758424
1556527286.312725	0
1556527286.313993	9.741617
1556527286.314993	0
1556527286.315993	0
1556527286.317754	5.874612
1556527286.318754	0
1556527286.319754	0
1556527286.321446	2.992315
1556527286.322508	104.008979
1556527286.323508	0
1556527286.324508	0
1556527286.325508	0
1556527286.327463	6.688865
1556527286.328463	0
1556527286.329463	0
1556527286.330593	7.058573
1556527286.331593	0
1556527286.332593	0
1556527286.334060	9.559728
1556527286.335060	0
1556527286.336060	0
1556527286.337926	27.597163
1556527286.339165	133.738695
1556527286.340224	191.337235
1556527286.341397	122.432520
1556527286.342418	162.316674
1556527286.343646	152.924092
1556527286.344846	18.412875
1556527286.345884	31.926504
1556527286.347587	6.486910
1556527286.348587	0
1556527286.349723	15.516017
1556527286.351591	5.913976
1556527286.352591	0
1556527286.354154	28.695814
1556527286.355154	0
1556527286.356154	0
1556527286.357695	35.387019
1556527286.358695	0
1556527286.359695	0
1556527286.360695	0
1556527286.362620	13.458682
1556527286.363620	0
1556527286.364620	0
1556527286.366178	9.315017
1556527286.367178	0
1556527286.368178	0
1556527286.370076	8.502538
1556527286.371076	0
1556527286.372076	0
1556527286.373715	17.175129
1556527286.375021	155.151515
1556527286.376041	140.805984
1556527286.377287	141.862993
1556527286.378839	92.529647
1556527286.379839	0
1556527286.381791	14.968826
1556527286.382791	0
1556527286.383791	0
1556527286.384791	0
1556527286.386009	7.857555
1556527286.387009	0
1556527286.388009	0
1556527286.389692	14.997411
1556527286.390692	0
1556527286.391692	0
1556527286.392692	0
1556527286.394096	25.085810
1556527286.395229	146.231854
1556527286.396229	0
1556527286.397229	0
1556527286.398229	0
1556527286.399478	13.000393
1556527286.401467	5.553878
1556527286.402467	0
1556527286.403467	0
1556527286.404467	0
1556527286.405823	20.289436
1556527286.407196	144.825143
1556527286.408652	164.322908
1556527286.410019	115.921158
1556527286.411057	159.632522
1556527286.412057	0
1556527286.413682	25.251226
1556527286.414682	0
1556527286.415682	0
1556527286.417151	9.553814
1556527286.418151	0
1556527286.419151	0
1556527286.420151	0
1556527286.421151	0
1556527286.422151	0
1556527286.423151	0
1556527286.424150	0
1556527286.425648	7.800892
1556527286.426648	0
1556527286.427648	0
1556527286.428648	0
1556527286.430048	14.204497
1556527286.431470	25.969148
1556527286.432470	0
1556527286.433470	0
1556527286.434470	0
1556527286.435470	0
1556527286.436470	0
1556527286.437679	5.337634
1556527286.438679	0
1556527286.439679	0
1556527286.441570	8.517647
1556527286.442570	0
1556527286.443570	0
1556527286.444570	0
1556527286.445778	13.127089
1556527286.446779	176.560133
1556527286.447966	130.288010
1556527286.449199	149.263199
1556527286.450473	141.700599
1556527286.451487	152.528568
1556527286.453470	50.141157
1556527286.454470	0
1556527286.455470	0
1556527286.456470	0
1556527286.457470	0
1556527286.458470	0
1556527286.459592	7.218008
1556527286.461519	5.733234
1556527286.462708	148.661720
1556527286.463739	150.024052
1556527286.465125	127.515652
1556527286.466125	0
1556527286.467125	0
1556527286.468125	0
1556527286.469721	38.459096
1556527286.470721	0
1556527286.471721	0
1556527286.472721	0
1556527286.473721	0
1556527286.474721	0
1556527286.476663	1.591373
1556527286.477817	38.294215
1556527286.479561	19.003144
1556527286.480561	0
1556527286.481577	5.480308
1556527286.482577	0
1556527286.483577	0
1556527286.484577	0
1556527286.486079	7.361542
1556527286.487459	24.016586
1556527286.488459	0
1556527286.489713	14.703618
1556527286.490820	129.736808
1556527286.491988	122.957338
1556527286.493120	165.903960
1556527286.494956	12.033762
1556527286.495956	0
1556527286.497896	3.757684
1556527286.498896	0
1556527286.499896	0
1556527286.500896	0
1556527286.502085	2.637223
1556527286.503085	0
1556527286.504085	0
1556527286.505838	8.830951
1556527286.506838	0
1556527286.507838	0
1556527286.508838	0
1556527286.509988	17.721606
1556527286.511018	153.837037
1556527286.512412	116.156662
1556527286.513564	156.715232
1556527286.514762	138.343949
1556527286.515938	159.682141
1556527286.517790	47.719876
1556527286.518790	0
1556527286.519790	0
1556527286.520790	0
1556527286.521790	0
1556527286.523509	9.658565
1556527286.524509	0
1556527286.525509	0
1556527286.527459	8.390656
1556527286.528459	0
1556527286.529459	0
1556527286.530459	0
1556527286.532218	6.963980
1556527286.533218	0
1556527286.535086	3.852024
1556527286.536086	0
1556527286.537086	0
1556527286.538086	0
1556527286.539086	0
1556527286.540458	4.112906
1556527286.541844	23.913298
1556527286.542844	0
1556527286.543844	0
1556527286.545563	11.881787
1556527286.547501	17.100258
1556527286.548501	0
1556527286.550249	20.100642
1556527286.551294	179.719827
1556527286.552332	138.379968
1556527286.553613	137.981761
1556527286.554616	165.210364
1556527286.555616	0
1556527286.557601	37.009585
1556527286.558601	0
1556527286.559601	0
1556527286.561448	14.357957
1556527286.562448	0
